"ESKİŞEHİR","ESJİM NOVACİTY","Hoşnudiye Mahallesi Ayşen Sokak:4/H Tepebaşı/ESKİŞEHİR","222 700 00 69","","","","","","",""
"ESKİŞEHİR","ESJİM PLAZA","Cumhuriyet Mahllesi Otopark Sokak No: 6 Tepebaşı/ESKİŞEHİR","0222 222 00 68","","","","","","",""
"ESKİŞEHİR","ES SPOR TESİSİ","İsmet İnönü CaddesiNo::95/2 Tepebaşı/ESKİŞEHİR","222 221 48 09","","","","","","",""
"ESKİŞEHİR","FİTLİFE SPOR MERKEZİ","HACIALİBEY MAH. DUMRUL SOK.NO:67/1 Tepebaşı/ESKİŞEHİR","0222 2210116 5545189447 0549","","","","","","",""
"ESKİŞEHİR","SPORİUM","Bahçeli Evler Mahallesi Fulya Sokak No.:27 Tepebaşı/ ESKİŞEHİR","5542631300-5448898388","","","","","","",""
"ESKİŞEHİR","MACFİT SPOR SALONU","Hoşnudiye Mah.İsmet İnönü 1.Cadde No:131/C Tepebaşı/ESKİŞEİHR","5077659312","","","","","","",""
"ESKİŞEHİR","ÖZDİLEK AVM QUALTI TASSPA","Hoşnudiye mahallesi Doğruer Sokak:No:1 Tepebaşı/ESKİŞEHİR","0222 330 55 20","","","","","","",""
"ESKİŞEHİR","BİGGYM SPOR SALONU","Yenibağlar Mah.Seylap Cad.12/C Tepebaşı/ESKİŞEHİR","531764 6489","","","","","","",""
"ESKİŞEHİR"," XPRO CROSS","Cengiztopel Caddesi 1.Kat No:52/B Tepebaşı/ESKİŞEHİR","5389480556  5394511489","","","","","","",""
"ESKİŞEHİR","MAAS FİT","fatih Mahallesi Prof.Dr.Orhan OĞUZ Caddesi44/A Tepebaşı /ESKİŞEHİR","5532667963-5424022661","","","","","","",""
"ESKİŞEHİR","MY’S FİTNESS CENTER","Kurtuluş Mahallesi Cumhüriyet Bulvarı No:73/A Odunpazarı/ESKİŞEHİR","222 240 40 26","","","","","","",""
"ESKİŞEHİR","OKSİJEN PLUS","Arifiye Mah. İnhisar Sok.No:72/A Odunpazarı/Eskişehir","5533934663","","","","","","",""
"ESKİŞEHİR","VENÜS SPORTİF CLUP","Kurtuluş Mah. Ziyapaşa Cad.No:81/A Odunpazarı ESKİŞEHİR","5535258388","","","","","","",""
"ESKİŞEHİR","SABLON WELLNESS CLUP","Sümer Mah.Çuha Sok.No:19 Odunpazarı/ESKİŞEHİR","5321339436","","","","","","",""
"ESKİŞEHİR","ADAM SPOR","Vişnelik Mah.Sarmaşık Sok.No:3/B Odunpazarı /ESKİŞEHİR","5056024052","","","","","","",""
"ESKİŞEHİR","SPORİUM","Büyükdere Mahallesi Kaplanlı Caddesi No:84/A-B Odunpazarı/ ESKİŞEHİR","5542631300","","","","","","",""
"ESKİŞEHİR","AKADEMİ PLUS","bahçelievler Mah.Seylap Cad.No:30/A Tepebaşı/ESKİŞEHİR","5070188619","","","","","","",""
"ESKİŞEHİR","THE BOX ","Hoşnudiye Mah.732 Sok.No:28/51 Tepebaşı/ESKİŞEHİR","533 016 18 26","","","","","","",""
"ESKİŞEHİR","GOLDEN GYM SPOR MERKEZİ","İstiklal Mahallesi Porsuk Bulvarı No:77/B Odunpazarı/ESKİŞEHİR","532 487 21 86","","","","","","",""
"ESKİŞEHİR","PORTAKAL SPOR SALONU","Kırmızı Toprak Mah.Kaan Sok.No:2/A Odunpazarı/ ESKİŞEHİR","5434278665","","","","","","",""
"ESKİŞEHİR","AS FİTNES CLUP SPOR SALONU","Büyüdere Mah.Mehmet Osman Sok:33/A Odunpazarı/ESKİŞEHİR","536 765 69 66","","","","","","",""
"ESKİŞEHİR","ES FİT CLUP","Arifiye Mah.İnhisar Sok.No:12/A Odunpazarı/Eskişehir"," -----","","","","","","",""
"ESKİŞEHİR","GYM BOX","Kırmızı toprak Mah. Nilay sokak No:7/A-C Odunpazarı/ESKİŞEHİR","0531 3135926","","","","","","",""
"ESKİŞEHİR","ATHLETİC SPOR MERKEZİ","İstiklal Mah.Şair Fuzuli Cad.No:2/A Odunpazarı/ESKİŞEHİR","5542298131","","","","","","",""
"ESKİŞEHİR","ESFİT-UP","Büyükdere Mah.Mehmet Osman Sok No:33/A Odunpazarı/ESKİŞEHİR","50512757 41","","","","","","",""
"ESKİŞEHİR","HCH GYM","Ihlamur Kent Mah.Kartopu Cad.Tilia City Avm Kat:2 No:78 Odunpazarı/ESKİŞEHİR","5549889672","","","","","","",""
"ESKİŞEHİR","RED GYM","Büyükdere Mah.Millet Caddesi B Blok No:58/60 -A Odunpazarı/ESKİŞEHİR","5541622001","","","","","","",""
"ESKİŞEHİR","ENERJİ SPOR SALONU","Kırmızı Toprak Mah. Porsuk Bulvarı Nilay Sok.No:7/A Odunpazarı/ESKİŞEHİR","0222 225 52 52","","","","","","",""
"ESKİŞEHİR","BOSS GYM","Batıkent Mahallesi Prof Dr.Nusret No:4 Park West AVM Tepebaşı /ESKİŞEHİR","536 566 12 12  ","","","","","","",""
"ESKİŞEHİR","MİX PİLATES Tufan Hoca","Vişnelik Mah.Park Sokak Kartal Apt.No:2/B/A Odunpazarı/ESKİŞEHİR","  0544 441 05 86","","","","","","",""
"ESKİŞEHİR","LADY FİT KADINLARA ÖZEL SPOR MERKEZİ","Hacıalibey Mah.Kırım cad.No:33/B Tepebaşı/ESKİŞEHİR","5384744848","","","","","","",""
"ESKİŞEHİR","NEO FLY FİTNESS","Büykdere Mahallesi Kaplanlı Caddesi78/A-B Odunpazarı/ESKİŞEHİR","5322851997","","","","","","",""
"GİRESUN","AİR FİT FİTNESS CENTER","Çıtlakkale Mah. İnönü Cad. No:11/1 Merkez/ GİRESUN","533 747 3300","","","","","","",""
"GİRESUN","OLİMPİA GOLD SPOR SALONU","Şeyh Keramettin Mah.Larçin Sok. No:27-33/A Merkez /Giresun","543 367 1881","","","","","","",""
"GİRESUN","OLİMPİA SPOR SALONU","Kapu Mah. Bekirpaşa Cad. No:4-B/1 Merkez/ GİRESUN","543 367 1881","","","","","","",""
"GİRESUN","NATİLİUS SPOR MERKEZİ","Hacı Miktat Mah. Yağcı Sok. No:18 Merkez/ GİRESUN","543 805 2335","","","","","","",""
"GİRESUN","TÜVANA SPOR SALONU","Teyyaredüzü Mahallesi Aydınlar Sokak No:7/9-A ","546 796 5776","","","","","","",""
"GİRESUN","ATLETİC SPOR SALONU","Teyyaredüzü Mah. Bahtiyar Aydın Cad.Yeşilkent Sok. No:15/1-A Merkez/GİRESUN","533 894 1717","","","","","","",""
"GİRESUN","FREE FİT","Yeniköy Mah. Plaj Sok. No:25/A Tirebolu/GİRESUN","536 872 9399","","","","","","",""
"GİRESUN","HİSS SPOR SALONU","Bozcaali Mah. Gül Sok. No:3/A Görele/GİRESUN","534 412 2560 ","","","","","","",""
"GÜMÜŞHANE","Şamata 1","Hasanbey Mah. Cumhuriyet Cad. Özel İdare İş Hanı No:73/GÜMÜŞHANE","5336665832","","","","","","",""
"GÜMÜŞHANE","Gümüş Royal GYM Center","Karşıyaka Mah. Vadi Sok./GÜMÜŞHANE","5322086393","","","","","","",""
"GÜMÜŞHANE","Loca Fıtness Clup","İnönü Mah. 15 Şubat Cad. No:15/GÜMÜŞHANE","5302406161","","","","","","",""
"IĞDIR","HÜSEYİN TABARU FİTNESS SALONU","Topçular Mah. Topçular Cad. 104 Sokak Mina Sitesi Merkez Iğdır","0506 828 27 47","","","","","","",""
"IĞDIR","AKADEMİ SPOR MERKEZİ","Bağlar Mah. Semt 2. Sok. No:7 Merkez Iğdır","0541 225 77 88","","","","","","",""
"IĞDIR","OXYGEN WOMEN’S CLUB","Bağlar Mah. Mehmet Akif Cad. No:19/A Merkez Iğdır","0506 828 27 47","","","","","","",""
"IĞDIR","LİFE SYTLE SPOR SALONU","14 Kasım Mah. İrfan Cad. No:46 Merkez Iğdır","0542 424 61 63","","","","","","",""
"IĞDIR","PROFİTNESS SPOR SALONU","Bağlar Mah. Seçkin Sokak Efendiler Apt. 6/A Merkez Iğdır","0530 114 43 77","","","","","","",""
"IĞDIR","STRİKE BOWLİNG SALONU","Topçular Mahallesi Vali Konağı Yolu Caddesi No:75/A Merkez Iğdır","0533 619 44 59","","","","","","",""
"IĞDIR","BAŞKAN GYM FİTNESS SALONU","Topçular Mahallesi Şair Fuzuli Sokak No:7/D Merkez Iğdır","0553 672 76 76","","","","","","",""
"ISPARTA","A PLUS SPOR CENTER","Fatih Mah. 201 Cad. Daloğlu İnş. Sanat Evi/ISPARTA","5072766545","","","","","","",""
"ISPARTA","SPORTA TANJU AYCAN","İstiklal Mah. 101 Mimar Sinan Cad. No:90/ISPARTA","5415723056","","","","","","",""
"ISPARTA","YUNUS BIÇAKLI FİTNESSCENTER","Pirimehmet Mah. 1727 Sk. No: 8/7/ISPARTA","5530991099","","","","","","",""
"ISPARTA","HG OLİMPİK SPORT CENTER","Fatih Mah 4504 Sok/1 Toptancılar Sit 2. Blok No:11/ISPARTA","5383410738","","","","","","",""
"ISPARTA","FIT MIX","Pirimehmet Mah. 1740 Sk.  No:5/3/ISPARTA","5465546491","","","","","","",""
"ISPARTA","SPORTA ZAFER AYCAN","Eski Sümerbank Cad. 1415 Sk. Günaydın Apt. Altı /ISPARTA","5439586683","","","","","","",""
"ISPARTA","GYM OF LEGENDS","Primehmet Mah.1721 Sokak No:43/ISPARTA","5321207727","","","","","","",""
"ISPARTA","TİTANS GYM ","Fatih Mah.201 Cad. No:16/ISPARTA","5303009000","","","","","","",""
"ISPARTA","TİGER GYM","İstiklal Mah.101 Cad.No:82/ISPARTA","5541287670","","","","","","",""
"ISPARTA","BRO FİTNESS","Fatih Mahallesi 4502/1 Sokak Toptancılar Sitesi Kapı No:3/ISPARTA","5465211705","","","","","","",""
"ISPARTA","WOLF","Sanayi Mah.3209 Sokak. No:12/20/ISPARTA","5069564904","","","","","","",""
"ISPARTA","CHAKRA","Migros kavşağı Centrum Garden Sosyal Kat No:73/ISPARTA","2462323333","","","","","","",""
"ISPARTA","BOSS Fitness","Ayazmana mah. 124. cadde No:133/ISPARTA","5324906780","","","","","","",""
"ISPARTA","GYM OF FACTORY","Bahçelievler Mahallesi 108 Cadde No:12/ISPARTA","2462274444","","","","","","",""
"ARNAVUTKÖY","ESNEK FİTNESS","MERKEZ MAH.ESKİ EDİRNE CAD.NO.1374-1376/3 ARNAVUTKÖY","0532 384 54 63","","","","","","",""
"ARNAVUTKÖY","NETWORK FİTNESS","ANADOLU MAH.GAZİOSMANPAŞA CAD.NO.44/2","0541 824 37 04 ","","","","","","",""
"ARNAVUTKÖY","ÖZ MY LİFE SPORTS CLUB","MERKEZ MAH.ESKİ EDİRNE EDİRNE CAD.NO:130 5B  ARNAVUTKÖY","0 535 71650 29","","","","","","",""
"ARNAVUTKÖY","KIRAN FITNESS SPOR SALONU","ARNAVUTKÖY MERKEZ MAH. E.EDİRNE ASFALTI CAD. NO:1263/1 ARNAVUTKÖY","0507 246  25 24","","","","","","",""
"ARNAVUTKÖY","KONG GYM SPOR SALONU","ARNAVUTKÖY MERKEZ MAH. BAŞSÖZ SOK. NO:2/1A ARNAVUTKÖY","0531 207 08 40","","","","","","",""
"ATAŞEHİR","MY CLUB WORLD","BARBAROS MAH. DEREBOYU CAD. LEYLAK SOK. 2E/1 ATAŞEHİR","687 14 14","","","","","","",""
"ATAŞEHİR","AKTİF RUSH SPOR KULÜBÜ SPOR SALONU","İNÖNÜ MAH. KAYIŞDAĞI CAD. NARÇİÇEĞİ SOK. NO:4 ATAŞEHİR"," 0532 155 62 37","","","","","","",""
"ATAŞEHİR","EFOR SPOR SALONU","MEVLANA MAH. EMRE ARŞİN CAD. MİNE SOK. NO:3 ATAŞEHİR","0544 661 71 22","","","","","","",""
"ATAŞEHİR","FLEX HEALTH CLUB","YENİSAHRA BARBAROS MAH.HALK CAD.NO:14 KADIKÖY ATAŞEHİR","","","","","","","",""
"ATAŞEHİR","EVOLUTİON FİTNESS CENTER","FETİH MAH. ÜNAYDIN SOK. NO:11/A/7 ATAŞEHİR","315 04 44","","","","","","",""
"ATAŞEHİR","GD ACADEMİA SPOR TESİSİ","İÇERENKÖY MAH. PTT YERLEŞKESİ MEZARLIK SOK. NO:3 ATAŞEHİR","470 87 24","","","","","","",""
"ATAŞEHİR","LET'S CLUB SPOR SALONU","KÜÇÜKBAKKALKÖY MAH. ŞERİFALİ YOLU CAD. NO:88/A ATAŞEHİR","575 54 54 ","","","","","","",""
"ATAŞEHİR","MAC FİT NOVADA","KÜÇÜKBAKKALKÖY MAH. ŞEHİT ŞAKİR ELKOVAN CAD. NO:1/308 ATAŞEHİR","576 90 14","","","","","","",""
"ATAŞEHİR","FİT POİNT SPOR CENTER","ÖRNEK MAH.DEMOKRASİ CAD.NO:1/3 K:2 ATAŞEHİR","315 05 65","","","","","","",""
"ATAŞEHİR","HERKÜL SPOR SALONU","KAYIŞDAĞI YOLU CAD.OKER APT.NO:26 KADIKÖY ATAŞEHİR","576 59 80","","","","","","",""
"ATAŞEHİR","LİFE EXPRESS FİTNESS SPOR SALONU","BARBAROS MAH.MOR SÜMBÜL SOK. NO:5/A K:-2 ATAŞEHİR","216 688 54 33","","","","","","",""
"ATAŞEHİR","FITKON SPOR SALONU","K.BAKKALKÖY M.NERGİS SK. NO:12/24 ODAKULE REZİDANS ATAŞEHİR"," 0532 666 59 02","","","","","","",""
"ATAŞEHİR","SKY LIGHT SPOR SALONU","BARBAROS MH. ZALOĞLU CD. NO:4/6/1 ATAŞEHİR","0532 711 74 90","","","","","","",""
"ATAŞEHİR","MAC FİT WATER GARDEN SPOR SALONU","BARBAROS MH. KIZILBEGONYA SK. NO:10/1/55 ZİYLAN WATER GARDEN  B BLOK ATAŞEHİR","","","","","","","",""
"ATAŞEHİR","MY CONCEPT SPORTS","ATATÜRK MH. 3. CADDE SK. NO. 7/1","0216 464 71 71","","","","","","",""
"ATAŞEHİR","KİNG FİTNESS SPOR SALONU","ÖRNEK MAH. ŞEHİT CAHAR DUDAYEV CD. NO:51/2 ATAŞEHİR","0554 860 47 37","","","","","","",""
"ATAŞEHİR","ATP FİTNESS SPOR SALONU","İNÖNÜ MAH.ULUSU CAD.NO.131/A-B ATAŞEHİR","0 533 252 96 97","","","","","","",""
"ATAŞEHİR","STUDİO CAMP SPOR SALONU","ATATÜRK MAH. ATAPARK CAD. NO:31C/12 ATAŞEHİR","0554 185 33 55 0532 768 17 20","","","","","","",""
"ATAŞEHİR","UPPERNESS COACHİNG SPOR SALONU","KÜÇÜKBAKKAKÖY MAH. ZORLU SOK. KAPI NO: 1-3B/2 PELVER HN AP. ATAŞEHİR","0554 829 21 21","","","","","","",""
"ATAŞEHİR","DEMİR SPOR SALONU","İÇERENKÖY MAH. KÜÇÜKBAKKALKÖY YOLU CAD. NO:76A ATAŞEHİR","0216 5700 60 10 / 0532 683 50 25","","","","","","",""
"ATAŞEHİR","BUKA GLUTE LAB S&C SPOR SALONU","ATATÜRK MAH. ATAŞEHİR BLV. NO:5/3 ATAŞEHİR","0216 455 13 33 / 0533 929 60 68","","","","","","",""
"ATAŞEHİR","HB FİTNESS BOKX STUDİO","KÜÇÜKBAKKALKÖY MAH. GÜNBATIMI SOK. NO:6/1/5 ATAŞEHİR","0216 576 88 77 / 0533 427 79 89","","","","","","",""
"ATAŞEHİR","URBAN RİDERS SPOR SALONU","BARBOROS MAH. HALK CAD. NO:8B/1 PALLADİUM RESİDANCE A BLOK ATAŞEHİR","0530 345 87 26 / 0532 233 27 49","","","","","","",""
"AVCILAR","GÜREL ÖZGÜR SPOR SALONU","MERKEZ MH.ASYA SOK. NO:4/B AVCILAR (NMTJ ADRES DEĞİŞİKLİĞİ)","509 77 53/ 0532 385 10 13","","","","","","",""
"AVCILAR","ECE SPOR MERKEZİ ","MERKEZ MAH.CAMİ SOK.NO:26 AVCILAR","590 31 41","","","","","","",""
"AVCILAR","SPACE SPOR MERKEZİ","AMBARLI MAH.PLAJ YOLU SOKAK NO:7/1 AVCILAR","591 51 67 ","","","","","","",""
"AVCILAR","OVA SPORIUM SPORTS SALONU","DENİZ KOŞKLER MAH.DENİZ KÖŞKLER CAD. NO:22/1 AVCILAR","694 98 00","","","","","","",""
"AVCILAR","ORHAN DOĞAN SPOR KULÜBÜ SPOR SALONU","MERKEZ MAH. FIRIN SOK. NO:36/B1 AVCILAR","590 99 02-03","","","","","","",""
"AVCILAR","TUNÇEL SP.KLB.DER. SPOR SALONU","AHMET TANER KIŞLALI C. YILDIZ ÇAĞATAY İŞHANI NO:21/1 AVCILAR","590 72 26","","","","","","",""
"AVCILAR","GALAXY FİTNESS SPOR SALONU","AMBARLI MAH. CUMHURİYET CAD. NO:58//2b/3 AVCILAR","591 41 64","","","","","","",""
"AVCILAR","CHAMPİON SPOR SALONU","MASTAFA KEMALPAŞA MAH. KARANFİL SOK. NO:36 AVCILAR","436 13 64 / 0536 230 11 49","","","","","","",""
"AVCILAR","LİVA SAĞLIKLI YAŞAM MERKEZİ","M. KEMAL PAŞA MAH. KARANFİL SOK. NO:44/A AVCILAR","308 90 22","","","","","","",""
"AVCILAR","AKBULUT SPOR KULÜBÜ SPOR SALONU","MUSTAFA KEMAL PAŞA MAH. MAREŞAL CAD. NO:3 PARSELLER AVCILAR","","","","","","","",""
"AVCILAR","İKİZ EFSANE SPOR SALONU","M.KEMALPAŞA MAH.Y.BEYAZIT CAD. NO:55/A AVCILAR","533 431 80 14","","","","","","",""
"AVCILAR","FLEX GYM","CİHANGİR MAH.ORMANLI CAD.NO:22 AVCILAR","535 576 43 56 / 0212 509 20 00 ","","","","","","",""
"AVCILAR","Mİ ESTİLO FİTNESS","ÜNİVERSİTE NAH.E 5 YANYOL NO:42/105 AVCILAR","212 620 20 97","","","","","","",""
"AVCILAR","MK FİT GYM SPOR SALONU","CİHANGİR MAH.TALATPAŞA CAD.NO:42/B AVCILAR","0 535 200 09 21","","","","","","",""
"AVCILAR","MYTH FİTNESS SPOR SALONU","AMBARLI MAH. YANIK SK. NO:4  D:1 AVCILAR","0212 676 66 26","","","","","","",""
"AVCILAR","BLACK PERSONALCOACHİNG SPOR SALONU","TAHTAKALE MAH. FIRAT1 CAD. NO:4/AN D:2 AVCILAR","0536 467 85 45","","","","","","",""
"B.ÇEKMECE","TÜVANA SPOR SAL.","FATİH M.VEYSEL KARANİ C.NO:7/A B.ÇEKMECE","212 882 70 81","","","","","","",""
"B.ÇEKMECE","ELEMENT SPOR SALONU","BATIKÖY MAH. ÇARMIKLI CAD. NO:9/1/C-1/3  B.ÇEKMECE","863 69 70","","","","","","",""
"BAĞCILAR","SANTA MONİKA GYM","MERKEZ MAH. KİRAZLI SOK. NO:33 BAĞCILAR","656 07 67 ","","","","","","",""
"BAĞCILAR","BAĞCILAR HASAN AKTOKA SP.KLB. SPOR SAL.","FEVZİ ÇAKMAK MAH. FATİH CAD. NO:14/A BAĞCILAR","436 91 55 / 0532 633 34 46 / 0533 732 75 62","","","","","","",""
"BAĞCILAR","BODYGUARD SPOR SALONU","SANCAKTEPE MAH. OKUL SOK. ÇARGŞI CAD. NO:32 BAĞCILAR","533 472 68 95","","","","","","",""
"BAĞCILAR","CHAMPİON SPOR SALONU","FEVZİ ÇAKMAK MAH. 2/2 SOK. NO:13/B BAĞCILAR","436 13 64","","","","","","",""
"BAĞCILAR","ESER SPOR KLB. SPOR SALONU","GÜNEŞLİ MAH. BADİ SOK. NO:26 BAĞCILAR","656 05 00","","","","","","",""
"BAĞCILAR","AYDIN BİÇEN SPORT CENTER","YENİ MAHALLE MAH. PAPATYA SOK. NO:1/A BAĞCILAR","655 95 55","","","","","","",""
"BAĞCILAR","ELİT SPOR SALONU","SANCAKTEPE MAH. 885. SOK. NO:14/A BAĞCILAR","0535 472 68 95","","","","","","",""
"BAĞCILAR","ATHLETİC EFOR SPORT CENTER","GÜNEŞLİ MAH. EVREN CAD. NO:128/E BAĞCILAR","515 52 56","","","","","","",""
"BAĞCILAR","YÜKSEL SPOR SALONU","YAVUZ SELİM MAH. AHMET YESEVİ CAD. NO:8/31 BAĞCILAR","461 57 55","","","","","","",""
"BAĞCILAR","MEHMET ÇAVUŞ EXTREME SPOR SALONU","SANCAKTEPE MAH. 892 SOK. NO:4C BAĞCILAR","0538 610 89 33","","","","","","",""
"BAĞCILAR","FİTSPORT FİTNESS CENTER","HÜRRİYET MH. MAHMUTBEY CD. NO:23/1 BAĞCILAR","0536 566 51 03","","","","","","",""
"BAĞCILAR","FİTSPORT FİTNESS CENTER","KİRAZLI MH. MEVLANA CD. NO:32 K:2 BAĞCILAR","0 212 651 51 77","","","","","","",""
"BAĞCILAR","GELİŞİM SPOR SALONU","YILDIZTEPE MH. BAĞCILAR CD. NO:116 1. B.KAT BAĞCILAR","0 212 634 32 23","","","","","","",""
"BAĞCILAR","ŞAMPİYON GÜRSEL YANARDAĞ SPOR SALONU","ÇINAR MAH. 5/3 SOK. NO:4/A  BAĞCILAR","535 371 13 24","","","","","","",""
"BAĞCILAR","PRENSES SPOR SALONU","GÜNEŞLİ MAH. KOÇMAN ÇIKMAZI SOK. NO:3/A BAĞCILAR","0212 474 57 58","","","","","","",""
"BAĞCILAR","X FİT SPOR MERKEZİ","YAVUZSELİM MAH. 26/4 SOK. NO:1/A BAĞCILAR","0212 433 37 34","","","","","","",""
"BAĞCILAR","YORK ATHLETİC CLUB","GÜNEŞLİ PARK AVM GÜNEŞLİ MAH. FEVZİ ÇAKMAK CAD. NO:2/Z4 BAĞCILAR","0212 602 20 81","","","","","","",""
"BAĞCILAR","DEMİR ADAM SPOR KULÜBÜ","GÖZTEPE MH. 2343. SK. NO:34/C BAĞCILAR","0542 293 37 65  0537 046 68 18","","","","","","",""
"BAĞCILAR","TORUNLAR SPOR EĞİTİM MERKEZİ","YENİ MH.NAMIK KEMAL CD.NO:1 ÇİFTLİK   BAKIRKÖY  YENİ ADRES: YENİ MAH. AHMET KABAKLI CAD. NO:1 BAĞCILAR","","","","","","","",""
"BAĞCILAR","MAC FİT 212 SPOR SALONU","MAHMUTBEY MH. TAŞOCAĞI YOLU CD. 212 AVM NO:5/201,202……208 BAĞCILAR","","","","","","","",""
"BAĞCILAR","SAVAŞ CANBAZ FİTNESS CENTER","100.YIL MAH.2148 SOK.NO:1/A  BAĞCILAR","0 535 345 03 18","","","","","","",""
"BAĞCILAR","VİVA CİTY SPOR SALONU","YENİGÜN MAH.BAĞCILAR CAD.NO:107 KAT:4-5 BAĞCILAR","0 533 306 44 36","","","","","","",""
"BAĞCILAR","GYM FİT SPOR TESİSİ","15 TEMMUZ MAH.BAHAR CAD.NUROL PARK E BLK.NO:451 B 14 BAĞCILAR","0 212 803 44 61","","","","","","",""
"BAĞCILAR","OXYGEN SPORTS SPOR SALONU","MERKEZ MAH. 680. SK. NO:6/A BAĞCILAR","0555 278 13 96","","","","","","",""
"BAĞCILAR","NEXLİFE FİTNESS SPOR SALONU","GÜNEŞLİ MAH. MAHMUTBEY CAD. NO:145-147/31 K:3 BAĞCILAR","0212 651 16 32 0536 298 06 18","","","","","","",""
"BAHÇELİEVLER","PROFESYONEL SPOR CENTER KULÜBÜ DERNEĞİ","MARAŞAL ÇAKMAK CD.3.SK.NO:3  ŞİRİNEVLER          B.EVLER","653 29 79 654 99 31","","","","","","",""
"BAHÇELİEVLER","FİTNESS PARK SPOR SALONU","BAHÇELİEVLER MAH. KOMİK HASAN EFENDİ SOK. NO:1/1 BAHÇELİEVLER","442 19 75","","","","","","",""
"BAHÇELİEVLER","POWER GYM SPOR SALONU","SİYAVUŞPAŞA M. FINDIK S. NO:18/1 BAHÇELİEVLER","0532 761 25 41","","","","","","",""
"BAHÇELİEVLER","GOLDMAN SPOR SALONU","SİYAVUŞPAŞA M. KRİZANTEM S. NO:6 BAHÇELİEVLER","0554 200 40 10","","","","","","",""
"BAHÇELİEVLER","EFOR SPOR SALONU","HÜRRİYET M.GÜNGÖREN S.NO:7 BAHÇELİEVLER","451 40 37","","","","","","",""
"BAHÇELİEVLER","SÜPER RİNG SP. KLB.DER. SPOR SALONU","HÜRRİYET MAH. AHMET YESEVİ CAD. AKTAŞ CIKMAZI NO:5/B BAHÇELİEVLER","652 63 44","","","","","","",""
"BAHÇELİEVLER","CEMİL YILMAZ SPOR SALONU","MARAŞAL FEVZİ ÇAKMAK CAD. GEDİZ SOK. NO:12/B B.EVLER","0535 989 90 20","","","","","","",""
"BAHÇELİEVLER","ÖZLEM VÜCUT GELİŞTİRME","NACİ KASIM CAD. CELAL NURİ SOK. NO:25 BAHÇELİEVLER","505 52 34","","","","","","",""
"BAHÇELİEVLER","BAHADIR SPOR KULÜBÜ DERNEĞİ","ŞİRİNEVLER MH. K.KARABEKİR CD. 3. SK. NO:5/A BAHÇELİEVLER","0212 639 68 54","","","","","","",""
"BAHÇELİEVLER","SANTA MONİCA SPOR SALONU","KOCASİNAN MAH. MALAZGİRT CAD. CİHAN SOK. NO:13 BAHÇELİEVLER","0532 621 11 82","","","","","","",""
"BAHÇELİEVLER","AKTİF SPOR MERKEZİ","FEVZİ ÇAKMAK MAH. YILDIRIM BEYAZIT CAD. CİHAN SOK. NO:1 BAHÇELİEVLER","452 79 97","","","","","","",""
"BAHÇELİEVLER","ATLETHİC FİTNESS CENTER","SOĞANLI MAH. FERİT SELİM PAŞA CAD. NO:71/2 BAHÇELİEVLER","554 99 64","","","","","","",""
"BAHÇELİEVLER","LADİES DREAM SPOR SALONU","B.EVLER MAH.KÜLTÜR SK.NO:1/104 BAHÇELİEVLER","441 50 05","","","","","","",""
"BAHÇELİEVLER","GOLD GYM","SİYAVUŞPAŞA MH. KRİZANTEM SK. NO:1/A BAHÇELİEVLER","502 19 56","","","","","","",""
"BAHÇELİEVLER","PROLİFE STYLE FİTNESS CENTER","CUMHURİYET MH. M.SİNAN CD. NO:67/2 BAHÇELİEVLER","0212 507 41 41","","","","","","",""
"BAHÇELİEVLER","MY CLUB BAHÇELİEVLER","BAHÇELİEVLER MAH. SAKLIVADİ SOK. NO:28/A BODRUM KAT BAHÇELİEVLER","505 80 00","","","","","","",""
"BAHÇELİEVLER","HAKAN GÜMÜŞ SPOR KULÜBÜ","SİYAVUŞPAŞA MH. ÇAMLIK CD. NO:40/A BAHÇELİEVLER","0212 644 86 96 ","","","","","","",""
"BAHÇELİEVLER","OTİS SPOR SALONU","KOCASİNAN MERKEZ MH. M.BEY CD. NO:186/1 BAHÇELİEVLER","0212 451 88 81","","","","","","",""
"BAHÇELİEVLER","ANATOMY SPOR SALONU","HÜRRİYET MH. SÖĞÜT SK. NO:1/A BAHÇELİEVLER","0536 695 24 94","","","","","","",""
"BAHÇELİEVLER","İSTANBUL ÖZTÜRK GENÇLİK SPOR SALONU","SOĞANLI MAH.FERİT SELİM PAŞA CAD.NO:79/1 BAHÇELİEVLER","0 532 393 50 63","","","","","","",""
"BAHÇELİEVLER","SPORT LİNE FİTNESS CENTER","HÜRRİYET MAH.KULOĞLU SOK.NO:38/2 BAHÇELİEVLER","0 538 012 91 16","","","","","","",""
"BAHÇELİEVLER","MAC FİT ÖMÜR PLAZA","BAHÇELİEVLER MAH.S.ORHAN VELİ SOK.NO:22 BAHÇELİEVLER","","","","","","","",""
"BAHÇELİEVLER","GYM HAUS SPOR SALONU","SİYAVUŞPAŞA M.MİMOZA SOK.NO:10/4 BAHÇELİEVLER","212 506 66 02 / 0535 670 46 61","","","","","","",""
"BAHÇELİEVLER","MR.OLYMPIA GYM SPOR SALONU","ŞİRİNEVLER MAH. ŞEHİT YARBAY CESUR CAD. NO.14/A BAHÇELİEVLER","0 212 442 81 212","","","","","","",""
